business_id,name,category,stars,text
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,negative,Not friendly at all. Girl forgot to give me my cup so I asked for a cup. She asked me questions like I took a cup. Is she for real? Bad customer service. Has gone downhill since new ownership.
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"Good food, they didn't rush us when we were eating last closing. The fish tacos were BOMB!"
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"I wish I could give this place six stars! It's fast and friendly. Great prices for great food! I've had the fish tacos, the chicken tacos, the steak tacos. All good! My review is short because there's nothing bad to say about this place! If you're in the area stop in! It'll make for a good quick tasty lunch."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,No more cig butts. Good after surf burgers and tacos. Thanks for listening to the reviews!
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"Cal Taco is great for veggie burgers. I heard that the owner is brothers with the owner of the Habit and you can tell the similarities. The veggie pattie is the same but Cal Taco does their pattie more ""char grilled"" (which is delicious) and the bun, toppings, etc. are different. The fries are very similar if not identical to the Habit's. The size of the meal is huge and it definitely fills you up. 

This location is really convenient if you live in Goleta. They have indoor and outdoor seating and you can call in your take-out order. Cal Taco is a great local spot for burgers or Mexican food."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,negative,"Yuck yuck and double yuck. This place has new ownership. Not friendly. Prices are higher than The Habit but food is much lower quality. Charburger was overly ""charred"" and had a burnt taste. They are definitely using dirty oil to cook their fries- they are darker brown and you can taste the grease on them. Having worked in fast food and restaurants, that is a big no-no. Clean oil produces very light golden fries- no oil taste. Do not eat here - prices are no bargain and food is not good. Hoping I don't get sick. Yuck."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,negative,"They're food is good for the price. Don't come here expecting anything fancy, though. The breakfast burritos are delicious. Definitely not authentic Mexican food."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"I was born & raised in Goleta, & this is my favorite place to get a burger! The staff is always friendly, & the food is always AMAZING!"
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"1. Service is incredibly friendly
2. Menu is actually vegitarian and carb free friendly
3. Um, and the most important, my fish tacos were ridiculously good. They used their house salsa to marinate the fish. It had such great flavor I regret not getting a 3rd taco. Oh and don't worry about your tortillas getting soggy. I ate my tacos in lighting speed they were so good ;)"
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"This place never disappoints!
I have had their regular burritos before, it was great size with good price. Finally had their breakfast burrito with chorizo, even better! Only $6.50 and it was huge! One of the highest price-quality ratio places in SB!"
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,negative,"Update: changed ownership recently. Didn't know that when I wrote the review below. 

We're regular patrons as we live nearby. We go there at least twice a month, often more frequently. When the owner is there, we find the food tasty and fresh. When he's not there... hmmm.

The other night may have been one of those nights. I had a lot of trouble placing my order over the cell phone (for pick up): a double char combo, single char combo, plus kid's meal bean/cheese burrito combo. No problem with the first two items, but we wanted to substitute the Mexican rice for the fries on the kid's meal. We do this all the time. Communicating that change to the order-taker was challenging, but we finally seemed to get on the same page after agreeing to pay an extra 50 cents for the substitution. I don't know whether we've paid that surcharge in the past, but whatever -- the kid wants rice.

It was a busy in the restaurant but we finally got the food into the car to take home. We found no side of Mexican rice in the order even though we paid the extra .50. Glad we checked before driving off. Had to go back in to the restaurant to get the rice, which took another 10+ minutes, during which time numerous patrons were coming to the front to ask where their missing food items were. By the time we got home, things were lukewarm at best. But the rice, we discovered, had been put into the burrito. If you know kids, you know that SEPARATE foods are important to them, so this wasn't appreciated by my son, but he made a comment and ate half of it anyway. Okay, miscommunication can happen, not a big deal.

But what's not acceptable? The double burger was tasty and fresh as normal. The single burger was on a stale crusty bun, the meat patty dry, overcooked, and had only the slightest trace of the cheese that I'd requested, and had no lettuce and tomato. It was so disappointing, and in stark contrast to the double burger's goodness. Do they pre-make some of these single burgers and let them sit around a while??? Because that sure is what it seemed to be -- a premade, dry, stale single burger. 

Please, Cal Taco -- I recommend your restaurant to friends regularly, but I'm going to have to stop if you are premaking burgers. Yuck!!!"
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,negative,"Great value if you want tacos. 

This is like a taco truck, but in a fixed location.  

I prefer to have a side salad and guacamole rather than loading up on protein."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"Went on a whim for a burrito, will take the time to go here over any other quick stop in town."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,This place is pretty good for breakfast burritos. I was annoyed that when I was getting salsa from the bar to take home. The guy said I would have to pay extra for more than 3 of those small cups to put salsa in. I was annoyed by that cause the burrito is huge and it comes with tortilla chips. 3 small little cups isn't enough in my opinion
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"Things were a little rough during the change of ownership so we haven't been here in a while.  We were hungry after dropping off some recycling so I had a choice when hitting Hollister.  Turn left and go to the Habit or turn right and stop at Cal Taco.  Well, I took the direction towards home and we ate at Cal Taco.

Walking in the first thing we noticed was how much brighter it was.  The backlit menu added a lot of light to the place.  Nice and clean.  I had transitioned from amerimex to burgers when they had the 1.99 sunday burgers but today I went back to the amerimex menu.  I had a steak taco and a chicken taco.  My wife had a pair of fish taco's.  My son had the double cheesburger with bacon he usually has plus an order of fries.

Wandering over to the salsa bar I noticed they eliminated the fire roasted salsa.  That is a shame since I really liked it.   My wife went for the regular red salsa and I had the salsa verde.  The food was ready shortly and the first thing I noticed is the portions had increases along with the prices.  The taco's were huge.  The steak tack was dissapointing with the steak being dry and overcooked.  The chick tack was sliced, grilled chicken breast.  It too was a little dry but nothing a splash of salsa verde couldn't fix.  My wife said the fish taco's were fine and my son reported the burgers as ""about the same as before"" which was decent.

So, in summary, the new management has not changed things much.  You can still get a bargain if you go during happy hour monday-wednesday.  Otherwise, three of us ate for 25 dollars which isn't bad these days."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"California eh?  I thought the owner's name was Cal or something... The burritos are worth writing home about, they're worth singing a song about, they're worth painting your face over.

Never had anything besides a burrito here: no need to.  Who goes to a taqueria and orders a burger anyway?  

Auf.

PS: If you like Cal Taco, you'll like The Habit for burgers.  I think they may be related - or they bought their menu signs from the same vendor..."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"Since I am native to the Ellwood area, I have been going to this place since high school and all I have to say is that I will fight you for a Cal Burrito when I come home!"
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"Great customer service from Hugo. He was efficient, informative and made the experience personal, we weren't just a number. Food was great and establishment well kept up. Highly recommend and will be back."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"Yes my Fav burger spot !! Great menu, I have tried most items and love the portion size."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"After living in Boston for a few years, I returned to Goleta to visit a friend with a craving for something they just don't do that well on the East Coast; a breakfast burrito. The staff happily accommodated our sleepy and disorganized group and even sold me coffee that I was pretty sure was for the employees. The burrito was delicious and came with a great number of options for add-ons up, none of which disappointed.  The only reason I settled on four stars instead of five was that I felt that the potatoes could have used a bit more spicing up.  So if any employees are reading this, a friendly suggestion, cook up those potatoes with some salt and chili powder, and I'll be there every morning I'm in Goleta."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,Incredible chorizo breakfast burrito!  After a big night in I.V. With my daughter I yelped bfast burritos and found this gem.  After a quick call in order for 7 burritos (ready in 20 minutes) we were back on our feet again!
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"I wish there was another one closer to SB and not in deep goleta - no, the habit is not the same. Habit chars their burgers just a little too much. Cal taco is way better in my book. $3.50 for a charburger with cheese? Can't go wrong! In the 20 years I have been coming here it still has yet to disappoint."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"This place is very underrated. It seems as if the locals only know about this place, but it has always been a favorite whether it meant grabbing lunch on the go or getting food after the beach. I spoke with the owner and this place has been around for about 24 years. I used to eat here when I was in high school and it's still nice to visit after college. The price is affordable so you can't go wrong by trying it."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,negative,"Placed a take out order and this is what I got: 5 tacos made from boxed style taco shells (like the kind that Taco Bell uses), and containers only half full of the rice and beans that I ordered. The tacos were bland and because of the shell, were awful.  The rice was way over cooked and therefore hard and tasteless. The beans were good. I paid $18 for beans. The rest I threw in the trash.  STAY AWAY FROM THIS PLACE !!!"
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"Just had to give Cal Taco a good review after going here for years. Just discovered breakfast here and it was delicious. The Cal Taco omelet is perfectly made and the ingredients taste so fresh. Their burgers are always great and the tacos hit the spot. I really should eat here more. If you haven't had it, do yourself a favor and give it a try. Don't miss out on breakfast though you have to wait till 8am (someday maybe they can open by 7:30am?)"
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"If you like the Habit, you'll love Cal Taco. Their history goes back to the same time, and I believe the owners of the two were related, which is why you'll find the ""Char Burger"" here as well.

I no longer go to the Habit because of how much it's changed, but Cal Taco has stayed small, and still does it the old way."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"Just had their 1.89 charburger sunday special. added cheese, avo, and jalepeno. very tasty. 
this may be our new neighborhood go-to place for when we want some good food fast and cheap. 
bf had the bbq chicken sandwich which was very good too.
I also got an order of zucchini stix - yum.  
cant wait to try the rest of the menu!"
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"Love this little neighborhood place! The service is always quick and with a smile. I love the people who work here. I typically get Mexican food when I come here (which is quite a bit) but the burgers are also amazing. The ground beef is flavorful so I love adding it to a burrito, tostada, or monkey bowl. Also great beer prices."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"We went here two weeks ago, because we were trying to decide on trying someplace new, or going to chipotle. I ordered a cal burrito and received a massive chicken burrito. It was absolutely delicious. Everything was served hot, and it was filled with rice,  beans sauce. There wan't any guacamole or sour cream though. It  was still very delicious and I can't wait to try their breakfast burritos."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"Gotta give this place props for the zuchini fries (best with ranch!), the quesadillas, and the burgers.  When I was still at UCSB and working in the area, this was definitely one of my favorite go-to places for lunch. :)

Staff is friendly, food comes out quick, and they've never said no to extra ranch/salsa!"
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"So cheap, so good, the portions are big and the staff is friendly. Great salsa!!! You can't miss."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"I had lunch here for the first time. If I could, I'd give it  3.75 stars.
Slightly hole-in-the-wall, slightly out of the way, but bustling with patrons during the lunch hour thanks to UCSB students and business parks nearby.

My companion had the bbq chicken sandwich, which looked very yummy, and she claimed was yummy where there was bbq sauce. Mysteriously, the bbq sauce was only on one precise half side of the sandwich. Imagine a grilled chicken breast with bbq sauce, served between a wheat burger bun with lettuce and tomato. Plus a little iceberg salad on the side. 

I had the taquitos, which were stuffed with chicken, and they were actual pieces of chicken strips that ran the length of the taquito. This is the first place in Santa Barbara that had big pieces of chicken like that - all others are shredded. They were yummy!

There are also burgers and fries, looked like a burger, fry and drink combo is about $5.50. Then there are burritos, fajitas, quesadillas, tostadas, but really the menu looked quite simple.

Counter guys were very friendly, eager to suggest items I might like when I started hemming and hawing over choices. Maybe they just wanted me to hurry up, but they accomplished that while also making me feel good. One guy also thanked my friend for bringing a newbie into the Cal Taco fold.

There is seating inside and outside under an awning, so you get some shade. You order and pay at the counter, and pick up your stuff when they call your number. Note that number calling does not occur outside, so if you want to sit outside, you need to linger by the door to overhear  your number."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"LOVE!

Sun-Tues they have amazing cheap burger specials WHICH YOU SHOULD TAKE ADVANTAGE OF. They might take awhile making your burger but its the best plain cheeseburger/hamburger you can order. 

Also, if you squeen a lime on one of your burgers... even better. I love their fries and onion rings. And I also love the free ranch they provide :) Owner might be a little stuck up and mean, but in the end she means well."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,No more butts. Good after surf burgers and tacos. Thanks fit listening to the reviews!
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,negative,"Was in town visiting my folks for the day and decided to get a quick lunch.  Cal taco is near my parent's home and was always a hidden gem to the neighborhood.

Ordered three steak tacos, a cheese quesadilla, and a steak sandwich with no mayo and no onions to go for my gf and I.  Get home and start grubbing.  Steak taco was good.  Opened up the steak sandwich and didn't see any jack cheese that should be in there based on the menu description.  Bite into the sandwich and immediately notice there is onions and man-sauce (mayo).  Childhood memories SHATTERED."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,It's like the Habit (my all time favorite local burger place) but even closer to where I live! Yay! Delicious charburgers and the fries are just how I like them. The burgers aren't gourmet~ they're just the classic burger that you crave after a day at the beach. The staff are friendly and the dine in area is easy going.
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"I am a regular at this place, and they are GREAT!
I love their Veggie Burgers, I come here at least once a week to get them.
Their mild salsa is too good to give up and they give free drinks to UCSB students, whats not to love about the place!

For fans of meat, u should stop by Sundays and get their 2 dollar Charburger. I think they have it Mondays and Tuesdays as well, but Im not always sure, since I never get it."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"California Taco, I thought it was called Cal Taco. 

Pretty good burgers, sandwiches and tacos joint stashed awkwardly along Hollister next to a liquor store.  

I'd say that their burgers are almost as good as the habit.  The menu layout, font and selection looks awfully similar to the habit's which makes me think that they're under the same ownership? 

Either way, it's can't go wrong fast food.  I like hitting it up on the way back from bacara beach."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,negative,"I was at a conference nearby and was craving something other than hotel food.

So I 'yelped' [can't believe that's a verb now] Cal Taco.

To be honest, I had low expectations so I wasn't expecting anything stellar.

There are seats inside and out. The woman who helped me was extremely nice - we had a conversation about allergies.

I ordered a steak burrito with everything aside from lettuce and beans. 

**I know it's against the burrito religion to avoid beans but I am not a fan. They simply fill space and don't add flavor for me.  I excluded lettuce because it tends to add too much moisture to the burrito, thus leaving a pool of liquid at the end of the burrito. Trust me, I've thought about these things a lot.

I also got fries and a large drink. My total was around $12.

The burrito itself was pretty good. The steak was decently season and the melted cheese in its core brought out the flavor.  The salsa that they provide was actually decently good as well and mixed well with my meal.  

Being that there aren't many choices in the area, I'd recommend Cal Taco for some decent burritos."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,Cal Taco has really great Tacos and Burgers! The salsa is homemade and very delicious. The guacamole??! Yum! I have tried several different things off of the menu from breakfast to lunch and everything is really good. The staff is really friendly and the place is always clean! Great food and Great prices! Not to mention the wait time is short.
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,The best. Very good and very friendly staff.  Highly recommended. The name throws you off. Much more than tacos.  The breakfast burrito is amazing
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"I come here every Saturday morning before work for the Breakfast Burrito's. I was really excited when I heard Cal Taco was serving breakfast! These breakfast burritos are basic but delicious! Eggs, potatoes, cheese and your choice of breakfast meat all for $6! Where else in town can you get a sizable, filling and inexpensive breakfast burrito? On average I'd say they run anywhere from $7-$9. Give it a try, the price is right and they're good!"
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,This place is pretty good! It's sad that they have raised the prices so much in recent years and got rid of their breakfast burritos. It's still a good spot to try out if you're in the area. Try the pineapple shake!
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,negative,"Hubs and kids and I started going to Cal Taco about 15 yrs ago, and have since moved to the East coast and back. Off and on over the yrs we stop in for a bite and see how the place is doing. I was especially curious because of the great reviews. We went today for lunch before hubs flew to NYC for business. We only had about 45 minutes before we had to schlep him to the airport (looove the convenience of living 5 minutes from the aiport, and hubs always flies out from here and connects via LAX or Phoenix). 

Sundays are $1.89 charburger specials. We got a couple of those, some fries, a double char with cheese, fish tacos, and steak tacos. The place was packed, but we managed to get a booth quickly and somehow squeezed two parents and 3 young adults into a four seater. The food took just a few minutes and was solid overall. Aside from the fries which were warmish and sorta limp, we were all satisfied. The chars are smallish but satisfy for those who don;t want to pig. My son who had the double with cheese said he was stuffed and couldn't finish the last two bites which I brought home for the dog who was highly appreciative. BTW my son said even though the char was great, the Habit's is slightly superior. (And I hafta say, Habit's fries are better, too).

My other son who got the fish tacos said they were great--and he is extremely picky. He ordered two at $3 apiece. They came on soft corn tortillas with decent sized pieces of grilled fish, shredded romaine, tomato cubes and shredded jack. They were delish enough that he didn't even use the salsas from the salsa bar--a fairly wimpy green tomatillo and a tomatoey/cilantro one that was flavorful but not at all spicy. Half a point off because even though this place is not truly authentically Mexican, they shouldn't call themselves Cal-""Taco"" and not offer at least one kick-ass salsa. The steak soft tacos, at $2.75 apiece were perfectly acceptable and came exactly as the fish ones, but with cheddar cheese. 

The crowd was low-key, Goleta, beach-casual. Strictly shorts and Ts. Families, couples, just a nice mix. The service is friendly and efficient, atmosphere nice and breezy on a beautiful summer day, with the option of eating outdoors on their little patio. 

I would like to go back and try their teriyaki chix sandwich since people rave about them.  All in all, a perfectly acceptable experience but didn't knock my socks off. Maybe next time."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"We are regulars here for the Sunday-special charbroiled burgers. Less than 2 bucks for one of the tastiest burgers in town. But the secret is out so it can get a bit crowded.

Milkshakes and fries are good, too. Must say I've never tried any of their Mexican fare except for chips and salsa, which were above average

Owner is friendly and takes care of his customers. Give this little place a try."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"This place confuses me. It's kind of like The Habit, but not.  It's good, delivers, and is not in the same boring Camino Real area.  It's off the path a little bit, which I like.  Overall not bad."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"I love this place. Delicious burgers, mellow atmosphere, decent prices, what more could a girl (and her man) want?"
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"They have a breakfast menu now, I had they're chorizo burrito, they're menu says it comes with mashed potatoes but luckily it's ur regular potatoes, it was good."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,negative,Been coming here for ten + years Usually love this place. Last time I ate here my burger was cold - today they straight up forgot my order - 40 minutes later - still waiting -? Owners or staff changed recently - maybe it's me - but it's probably not -
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,negative,"We came through here on our way home from Solvang with another family this summer. We actually drove out of our way because we had been impressed by the reviews. 

We had to go back to the counter three times to have them fix a simple order for a hamburger (because the first time they just wiped the ketchup off the patty), then the second time they still put ketchup on it. Each time we got attitude from the server, including her sarcastically snapping back at us. 

Never again."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"So good! If crunchy, crispy onion rings are your thing, Cal Taco's are the best! It's the same burgers/fries as The Habit but with the added 'Mexican' menu."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,negative,"Habit burgers here on Sunday, Monday and Tuesday for $1.99 are a great deal. However, I got a couple cold burgers once, leading me to believe that they'd been sitting around rather than being cooked to order, and haven't been back."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,First time here I thought their cal burrito was the same as a California burrito. It wasn't but they offered to make it into since it was my first time here. Excellent service and delicious food.
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,negative,"Really good food & Great burgers, however the service has taken a turn for the worse after who I think is to be the owners wife,  decided to become a. Regular full time employee.  Her attitude sucks & she's really rude. I've called to place orders & had her answer rudely as if she was mad that they were so busy.  I've been placed on hold for extended periods as well. The older gentleman was much pleasant & never lost his cool during the chaotic lunch hour.  Wish he'd come back & run the show regularly."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,I'm not sure about all the bad reviews I come here all the time and I quite enjoy their burgers. I would probably rate them 4 stars only because they are obviously not a 5 star restaurant but their service is great and I added an extra star to make up for the jerks who don't appreciate simple good food.  Their ranch is great for dipping if you like to dip your fries and yes it's quite similar to The Habit but I like that. Thumbs up for me
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"Been living here nearly a year and pass this place every day on my bicycle, coming home from work. My roommate raves about this place. He loves that the char burgers are $1.50 on Sundays. I decided to stop by recently and the blue-eyed dude behind the counter took an order for something that was not on the menu: a steak burrito with only beans, rice and a little cheese, he even offered me some extra spicy salsa made with grilled tomatoes and chiles (just like the kind I make).

Why didn't I give this place a 5 star rating? I'm half Mexican from the San Fernando Valley, and the tacos are just not authentic enough for me. Based on their awesome burritos (or at least the ones that were specially ordered for me), I expected carne asada with salsa verde on a soft corn tortilla, but I got ground beef in hard taco shells. Not their fault really, just not what I expected from them.

Otherwise, this place is pretty damn awesome, the people who work there are nice and the prices are great. I'll definitely make this place my go-to whenever I feel too tired to cook for myself (which is quite often, I'm afraid to say). And of course, try other items, that are actually on the menu... :)"
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"I love this place! it is a little ""hole in the wall"" on Hollister next to the dog day care and a liquor store but is cute and clean and delicious. I don't' know it is owned by the same people but it reminds me of Hamburger Habit, but cheaper, and with tacos too. If you haven't tried this place, do! you won't be disappointed."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"One of the best burritos in the are for sure. Super duper. As for the quality of food, A+.

The only downside is the location, a bit in a weird place down from Public Storage, but great food and service nonetheless!"
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,negative,"I've heard a lot about Cal Taco, and we finally visited there on our last trip to S.B. My overall impression is that as an alternative to The Habit - owners are brothers - this is an excellent compromise choice when one friend wants a charburger and another craves Mexican food. My dad loves the taquitos here; however, my wife and I both thought our burritos were too, well, American. (They tasted fine, just in a pseudo Baja Fresh sort of way.)

So ... if BOTH friends crave either a burger or Mexican food, I might just drive an extra couple minutes and head straight to The Habit or another, neighborhood Mexican diner. 

Good place, reasonable prices, and its three stars are well-earned."
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,I'm not sure about all the bad reviews I come here all the time and I quite enjoy their burgers. Their ranch is great for dipping if you like to dip your fries and yes it's quite similar to The Habit but I like that. Thumbs up for me
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,Great burgers though the worker didn't quite describe the burgers quite well but overall a great place to eat. I enjoyed the Double Char Burger more than I expected! Coming back for more!
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Mexican,positive,"This place is tasty. I always struggle between getting a burger or tacos, both are great options. The location in a little strip mall way out on Hollister is odd at first but it is worth the trip. The owner and girl at the register are always super nice. Being where it is located there is out door seating of course which is always a nice way to enjoy the lunch hour."
